"","year","julian","mean","max","min","elevation","micro"
"143",2012,143,13.965625,14.78,13.19,"low","soil"
"144",2012,144,14.1225,15.03,13.28,"low","soil"
"145",2012,145,13.8591666666667,14.89,12.97,"low","soil"
"146",2012,146,13.2975,14.43,12.36,"low","soil"
"147",2012,147,12.6277083333333,13.92,11.71,"low","soil"
"148",2012,148,11.2483333333333,12.32,10.55,"low","soil"
"149",2012,149,10.6720833333333,11.51,10,"low","soil"
"150",2012,150,11.45875,12.24,10.74,"low","soil"
"151",2012,151,12.038125,12.78,11.28,"low","soil"
"152",2012,152,12.61875,13.37,11.89,"low","soil"
"153",2012,153,13.33875,14.23,12.67,"low","soil"
"154",2012,154,14.2502083333333,15,13.59,"low","soil"
"155",2012,155,14.7204166666667,15.52,13.9,"low","soil"
"156",2012,156,14.836875,15.62,14.08,"low","soil"
"157",2012,157,14.744375,15.66,13.96,"low","soil"
"158",2012,158,13.6254166666667,14.72,12.77,"low","soil"
"159",2012,159,12.39,13.16,11.58,"low","soil"
"160",2012,160,12.5914583333333,13.42,11.84,"low","soil"
"161",2012,161,13.2541666666667,13.93,12.52,"low","soil"
"162",2012,162,13.3741666666667,14.32,12.52,"low","soil"
"163",2012,163,13.04375,14.04,12.11,"low","soil"
"164",2012,164,13.375625,14.17,12.56,"low","soil"
"165",2012,165,13.91125,14.73,13.11,"low","soil"
"166",2012,166,14.3433333333333,15.2,13.49,"low","soil"
"167",2012,167,14.635,15.36,13.85,"low","soil"
"168",2012,168,15.065625,15.81,14.3,"low","soil"
"169",2012,169,15.3354166666667,16.18,14.6,"low","soil"
"170",2012,170,16.07625,16.71,15.39,"low","soil"
"171",2012,171,15.9116666666667,17.03,14.97,"low","soil"
"172",2012,172,15.66375,16.67,14.75,"low","soil"
"173",2012,173,15.309375,16.36,14.36,"low","soil"
"174",2012,174,15.5966666666667,16.32,14.85,"low","soil"
"175",2012,175,15.370625,16.49,14.44,"low","soil"
"176",2012,176,14.5785416666667,15.77,13.59,"low","soil"
"177",2012,177,14.3116666666667,15.18,13.53,"low","soil"
"178",2012,178,14.1389583333333,15.14,13.24,"low","soil"
"179",2012,179,13.873125,14.84,12.99,"low","soil"
"180",2012,180,13.8722916666667,14.74,12.99,"low","soil"
"181",2012,181,14.2904166666667,15.07,13.45,"low","soil"
"182",2012,182,14.7083333333333,15.52,13.86,"low","soil"
"183",2012,183,14.8533333333333,15.69,14,"low","soil"
"184",2012,184,15.0352083333333,15.8,14.2,"low","soil"
"185",2012,185,15.3333333333333,16.11,14.53,"low","soil"
"186",2012,186,15.7489583333333,16.44,15,"low","soil"
"187",2012,187,15.840625,16.78,14.94,"low","soil"
"188",2012,188,15.8208333333333,16.8,14.94,"low","soil"
"189",2012,189,15.8416666666667,16.71,14.97,"low","soil"
"190",2012,190,16.0775,16.89,15.21,"low","soil"
"191",2012,191,16.4079166666667,17.2,15.57,"low","soil"
"192",2012,192,16.64,17.46,15.77,"low","soil"
"193",2012,193,16.8791666666667,17.74,16,"low","soil"
"194",2012,194,17.30875,18.06,16.5,"low","soil"
"195",2012,195,17.6245833333333,18.45,16.89,"low","soil"
"196",2012,196,17.8560416666667,18.45,17.32,"low","soil"
"197",2012,197,17.6239583333333,18.69,16.7,"low","soil"
"198",2012,198,16.9160416666667,18.14,15.88,"low","soil"
"199",2012,199,16.5995833333333,17.62,15.67,"low","soil"
"200",2012,200,16.18875,17.35,15.19,"low","soil"
"201",2012,201,15.7654166666667,16.75,14.84,"low","soil"
"202",2012,202,15.8897916666667,16.56,15.27,"low","soil"
"203",2012,203,15.9704166666667,17,15.15,"low","soil"
"204",2012,204,16.7470833333333,17.72,15.85,"low","soil"
"205",2012,205,17.418125,18.3,16.6,"low","soil"
"206",2012,206,17.8660416666667,18.69,17.07,"low","soil"
"207",2012,207,17.4766666666667,18.8,16.35,"low","soil"
"208",2012,208,16.78,18.09,15.62,"low","soil"
"209",2012,209,16.67,17.63,15.65,"low","soil"
"210",2012,210,16.7054166666667,17.66,15.75,"low","soil"
"211",2012,211,16.4375,17.57,15.38,"low","soil"
"212",2012,212,16.3489583333333,17.38,15.32,"low","soil"
"213",2012,213,16.5485416666667,17.46,15.55,"low","soil"
"214",2012,214,16.8320833333333,17.78,15.81,"low","soil"
"215",2012,215,16.9783333333333,17.94,16,"low","soil"
"216",2012,216,17.0997916666667,18.02,16.12,"low","soil"
"217",2012,217,17.1772916666667,18.16,16.2,"low","soil"
"218",2012,218,17.2585416666667,17.96,16.52,"low","soil"
"219",2012,219,17.25375,17.9,16.39,"low","soil"
"220",2012,220,17.4577083333333,18.32,16.53,"low","soil"
"221",2012,221,17.42375,18.33,16.42,"low","soil"
"222",2012,222,17.715625,18.44,16.83,"low","soil"
"223",2012,223,18.0685416666667,18.8,17.19,"low","soil"
"224",2012,224,18.4510416666667,19.19,17.55,"low","soil"
"225",2012,225,18.7104166666667,19.52,17.77,"low","soil"
"226",2012,226,19.0647916666667,19.73,18.24,"low","soil"
"227",2012,227,19.1202083333333,19.73,18.29,"low","soil"
"228",2012,228,19.2777083333333,19.95,18.49,"low","soil"
"229",2012,229,18.965,20.01,18.03,"low","soil"
"230",2012,230,18.9033333333333,19.7,17.96,"low","soil"
"231",2012,231,18.8225,19.62,17.93,"low","soil"
"232",2012,232,18.7564583333333,19.51,17.95,"low","soil"
"233",2012,233,18.6404166666667,19.31,17.9,"low","soil"
"234",2012,234,18.3166666666667,19.23,17.32,"low","soil"
"235",2012,235,18.0002083333333,19.04,16.92,"low","soil"
"236",2012,236,17.8189583333333,18.68,16.88,"low","soil"
"237",2012,237,17.4922916666667,18.45,16.49,"low","soil"
"238",2012,238,17.401875,18.2,16.47,"low","soil"
"239",2012,239,17.4995833333333,18.27,16.6,"low","soil"
"240",2012,240,17.3877083333333,18.33,16.38,"low","soil"
"241",2012,241,16.614375,17.8,15.4,"low","soil"
"242",2012,242,16.431875,17.45,15.26,"low","soil"
"243",2012,243,16.675625,17.48,15.72,"low","soil"
"244",2012,244,17.1652083333333,17.93,16.34,"low","soil"
"245",2012,245,17.2941666666667,18.17,16.59,"low","soil"
"246",2012,246,16.2952083333333,17.58,15.15,"low","soil"
"247",2012,247,15.8216666666667,16.76,14.83,"low","soil"
"248",2012,248,15.8475,16.77,14.84,"low","soil"
"249",2012,249,16.0641666666667,16.96,15.15,"low","soil"
"250",2012,250,16.5735416666667,17.36,15.86,"low","soil"
"251",2012,251,16.8358333333333,17.54,16.14,"low","soil"
"252",2012,252,16.69625,17.52,15.8,"low","soil"
"253",2012,253,16.8933333333333,17.64,16.09,"low","soil"
"254",2012,254,17.2695833333333,18,16.44,"low","soil"
"255",2012,255,17.401875,18.24,16.5,"low","soil"
"256",2012,256,17.1058333333333,18.12,16.18,"low","soil"
"257",2012,257,16.7441666666667,17.63,15.83,"low","soil"
"258",2012,258,16.8102083333333,17.64,15.9,"low","soil"
"259",2012,259,17.0254166666667,17.81,16.12,"low","soil"
"260",2012,260,16.953125,17.92,15.96,"low","soil"
"261",2012,261,16.9004166666667,17.83,15.97,"low","soil"
"262",2012,262,16.645625,17.65,15.69,"low","soil"
"263",2012,263,16.2604166666667,17.19,15.33,"low","soil"
"264",2012,264,16.153125,17.05,15.2,"low","soil"
"265",2012,265,16.2035416666667,17.03,15.37,"low","soil"
"266",2012,266,16.2685416666667,17.16,15.37,"low","soil"
"267",2012,267,16.3889583333333,17.1,15.59,"low","soil"
"268",2012,268,16.324375,17.23,15.45,"low","soil"
"269",2012,269,16.0991666666667,17.02,15.22,"low","soil"
"270",2012,270,15.3954166666667,16.59,14.4,"low","soil"
"271",2012,271,14.9564583333333,15.78,14.12,"low","soil"
"272",2012,272,15.15,15.88,14.38,"low","soil"
"273",2012,273,15.45375,16.11,14.7,"low","soil"
"274",2012,274,15.5370833333333,16.29,14.76,"low","soil"
"275",2012,275,15.6060416666667,16.31,14.83,"low","soil"
"276",2012,276,15.8135416666667,16.57,14.99,"low","soil"
"277",2012,277,15.994375,16.85,15.11,"low","soil"
"278",2012,278,15.9489583333333,16.89,15,"low","soil"
"279",2012,279,15.8329166666667,16.68,14.96,"low","soil"
"280",2012,280,15.1639583333333,16.2,14.31,"low","soil"
"281",2012,281,14.4147916666667,15.48,13.37,"low","soil"
"282",2012,282,13.7522916666667,14.68,12.85,"low","soil"
"283",2012,283,13.654375,14.33,12.87,"low","soil"
"284",2012,284,13.3883333333333,14.11,12.77,"low","soil"
"285",2012,285,12.745,13.79,11.88,"low","soil"
"286",2012,286,12.2958333333333,13.11,11.67,"low","soil"
"287",2012,287,11.8697916666667,12.09,11.67,"low","soil"
"288",2012,288,11.7135416666667,12.08,11.4,"low","soil"
"289",2012,289,11.6727083333333,12.5,10.95,"low","soil"
"290",2012,290,12.38125,13.04,11.7,"low","soil"
"291",2012,291,12.7777083333333,13.41,12.1,"low","soil"
"292",2012,292,13.12875,13.79,12.42,"low","soil"
"293",2012,293,13.549375,14.28,12.87,"low","soil"
"294",2012,294,13.79625,14.64,13,"low","soil"
"295",2012,295,13.5116666666667,14.34,12.73,"low","soil"
"296",2012,296,13.1866666666667,13.96,12.48,"low","soil"
"297",2012,297,12.2633333333333,13.34,10.94,"low","soil"
"298",2012,298,NA,NA,NA,"low","soil"
"299",2012,299,NA,NA,NA,"low","soil"
"300",2012,300,9.69333333333333,10.33,9.13,"low","soil"
"301",2012,301,9.743125,10.19,9.22,"low","soil"
"302",2012,302,10.0479166666667,10.6,9.54,"low","soil"
"303",2012,303,10.6325,11.31,10.13,"low","soil"
"304",2012,304,11.18625,11.69,10.59,"low","soil"
"305",2012,305,11.4139583333333,12.02,10.79,"low","soil"
"306",2012,306,11.538125,12.12,10.92,"low","soil"
"307",2012,307,11.4041666666667,12.16,10.89,"low","soil"
"308",2012,308,NA,NA,NA,"low","soil"
"309",2012,309,NA,NA,NA,"low","soil"
"310",2012,310,10.88375,11.38,10.3,"low","soil"
"311",2012,311,11.3583333333333,12,10.88,"low","soil"
"312",2012,312,11.8120833333333,12.35,11.22,"low","soil"
"313",2012,313,11.8847916666667,12.56,11.21,"low","soil"
"314",2012,314,11.4666666666667,12.36,10.71,"low","soil"
"315",2012,315,NA,NA,NA,"low","soil"
"316",2012,316,NA,NA,NA,"low","soil"
"317",2012,317,NA,NA,NA,"low","soil"
"318",2012,318,5.62497916666667,5.95,5.381,"low","soil"
"319",2012,319,6.13864583333333,6.876,5.828,"low","soil"
"320",2012,320,7.0433125,7.627,6.629,"low","soil"
"321",2012,321,7.78797916666667,8.32,7.301,"low","soil"
"322",2012,322,8.729375,9.06,8.41,"low","soil"
"323",2012,323,NA,NA,NA,"low","soil"
"324",2012,324,NA,NA,NA,"low","soil"
"325",2012,325,NA,NA,NA,"low","soil"
"326",2012,326,NA,NA,NA,"low","soil"
"327",2012,327,NA,NA,NA,"low","soil"
"328",2012,328,8.920625,9.4,8.44,"low","soil"
"329",2012,329,8.75104166666667,9.16,8.32,"low","soil"
"330",2012,330,8.97854166666667,9.39,8.52,"low","soil"
"331",2012,331,9.00125,9.54,8.44,"low","soil"
"332",2012,332,8.76375,9.32,8.18,"low","soil"
"333",2012,333,8.66479166666667,9.11,8.26,"low","soil"
"334",2012,334,9.11916666666667,9.48,8.79,"low","soil"
"335",2012,335,8.97791666666667,9.45,8.69,"low","soil"
"336",2012,336,9.39958333333333,9.61,8.87,"low","soil"
"337",2012,337,9.05083333333333,9.34,8.86,"low","soil"
"338",2012,338,9.5425,9.63,9.37,"low","soil"
"339",2012,339,9.499375,9.67,9.4,"low","soil"
"340",2012,340,9.4825,9.81,9,"low","soil"
"341",2012,341,9.553125,9.73,9.34,"low","soil"
"342",2012,342,9.625,9.85,9.26,"low","soil"
"343",2012,343,9.58270833333333,9.7,9.37,"low","soil"
"344",2012,344,NA,NA,NA,"low","soil"
"345",2012,345,NA,NA,NA,"low","soil"
"346",2012,346,NA,NA,NA,"low","soil"
"347",2012,347,NA,NA,NA,"low","soil"
"348",2012,348,NA,NA,NA,"low","soil"
"349",2012,349,NA,NA,NA,"low","soil"
"350",2012,350,NA,NA,NA,"low","soil"
"351",2012,351,NA,NA,NA,"low","soil"
"352",2012,352,NA,NA,NA,"low","soil"
"353",2012,353,NA,NA,NA,"low","soil"
"354",2012,354,NA,NA,NA,"low","soil"
"355",2012,355,NA,NA,NA,"low","soil"
"356",2012,356,NA,NA,NA,"low","soil"
"357",2012,357,NA,NA,NA,"low","soil"
"358",2012,358,NA,NA,NA,"low","soil"
"359",2012,359,NA,NA,NA,"low","soil"
"360",2012,360,NA,NA,NA,"low","soil"
"361",2012,361,NA,NA,NA,"low","soil"
"362",2012,362,NA,NA,NA,"low","soil"
"363",2012,363,NA,NA,NA,"low","soil"
"364",2012,364,NA,NA,NA,"low","soil"
"365",2012,365,NA,NA,NA,"low","soil"
"366",2013,1,NA,NA,NA,"low","soil"
"367",2013,2,NA,NA,NA,"low","soil"
"368",2013,3,NA,NA,NA,"low","soil"
"369",2013,4,NA,NA,NA,"low","soil"
"370",2013,5,NA,NA,NA,"low","soil"
"371",2013,6,NA,NA,NA,"low","soil"
"372",2013,7,NA,NA,NA,"low","soil"
"373",2013,8,NA,NA,NA,"low","soil"
"374",2013,9,NA,NA,NA,"low","soil"
"375",2013,10,NA,NA,NA,"low","soil"
"376",2013,11,NA,NA,NA,"low","soil"
"377",2013,12,NA,NA,NA,"low","soil"
"378",2013,13,NA,NA,NA,"low","soil"
"379",2013,14,NA,NA,NA,"low","soil"
"380",2013,15,NA,NA,NA,"low","soil"
"381",2013,16,NA,NA,NA,"low","soil"
"382",2013,17,NA,NA,NA,"low","soil"
"383",2013,18,NA,NA,NA,"low","soil"
"384",2013,19,NA,NA,NA,"low","soil"
"385",2013,20,NA,NA,NA,"low","soil"
"386",2013,21,NA,NA,NA,"low","soil"
"387",2013,22,NA,NA,NA,"low","soil"
"388",2013,23,4.68652083333333,4.985,4.386,"low","soil"
"389",2013,24,5.19960416666667,5.691,4.971,"low","soil"
"390",2013,25,NA,NA,NA,"low","soil"
"391",2013,26,NA,NA,NA,"low","soil"
"392",2013,27,NA,NA,NA,"low","soil"
"393",2013,28,NA,NA,NA,"low","soil"
"394",2013,29,NA,NA,NA,"low","soil"
"395",2013,30,NA,NA,NA,"low","soil"
"396",2013,31,NA,NA,NA,"low","soil"
"397",2013,32,NA,NA,NA,"low","soil"
"398",2013,33,5.56589583333333,5.867,5.215,"low","soil"
"399",2013,34,6.09410416666667,6.457,5.861,"low","soil"
"400",2013,35,NA,NA,NA,"low","soil"
"401",2013,36,NA,NA,NA,"low","soil"
"402",2013,37,6.43672916666667,6.828,6.004,"low","soil"
"403",2013,38,6.50370833333333,6.953,5.97,"low","soil"
"404",2013,39,5.867375,6.427,5.312,"low","soil"
"405",2013,40,5.50216666666667,5.895,4.994,"low","soil"
"406",2013,41,4.63404166666667,4.982,4.348,"low","soil"
"407",2013,42,4.152125,4.351,3.939,"low","soil"
"408",2013,43,NA,NA,NA,"low","soil"
"409",2013,44,NA,NA,NA,"low","soil"
"410",2013,45,3.97322916666667,4.247,3.704,"low","soil"
"411",2013,46,4.37502083333333,4.775,4.012,"low","soil"
"412",2013,47,5.02558333333333,5.382,4.674,"low","soil"
"413",2013,48,5.574125,5.897,5.151,"low","soil"
"414",2013,49,5.75033333333333,6.337,5.151,"low","soil"
"415",2013,50,5.60847916666667,6.075,5.108,"low","soil"
"416",2013,51,5.685875,6.04,5.129,"low","soil"
"417",2013,52,NA,NA,NA,"low","soil"
"418",2013,53,NA,NA,NA,"low","soil"
"419",2013,54,NA,NA,NA,"low","soil"
"420",2013,55,3.553625,3.645,3.478,"low","soil"
"421",2013,56,3.5179375,3.679,3.384,"low","soil"
"422",2013,57,3.80572916666667,4.031,3.508,"low","soil"
"423",2013,58,4.10066666666667,4.427,3.72,"low","soil"
"424",2013,59,4.36810416666667,4.68,4.012,"low","soil"
"425",2013,60,4.74202083333333,5.062,4.393,"low","soil"
"426",2013,61,5.28677083333333,5.762,4.929,"low","soil"
"427",2013,62,6.08983333333333,6.6,5.778,"low","soil"
"428",2013,63,6.93870833333333,7.101,6.674,"low","soil"
"429",2013,64,NA,NA,NA,"low","soil"
"430",2013,65,NA,NA,NA,"low","soil"
"431",2013,66,6.7224375,7.141,6.199,"low","soil"
"432",2013,67,NA,NA,NA,"low","soil"
"433",2013,68,NA,NA,NA,"low","soil"
"434",2013,69,NA,NA,NA,"low","soil"
"435",2013,70,NA,NA,NA,"low","soil"
"436",2013,71,5.40310416666667,5.83,4.985,"low","soil"
"437",2013,72,6.13229166666667,6.634,5.689,"low","soil"
"438",2013,73,6.9784375,7.518,6.593,"low","soil"
"439",2013,74,7.927875,8.5,7.545,"low","soil"
"440",2013,75,8.76333333333333,9.14,8.35,"low","soil"
"441",2013,76,9.00083333333333,9.41,8.52,"low","soil"
"442",2013,77,9.02125,9.49,8.46,"low","soil"
"443",2013,78,8.618125,9.22,8.03,"low","soil"
"444",2013,79,8.57333333333333,8.88,8.13,"low","soil"
"445",2013,80,8.89,9.18,8.62,"low","soil"
"446",2013,81,8.68833333333333,9.25,8.1,"low","soil"
"447",2013,82,8.50860416666667,9.02,7.969,"low","soil"
"448",2013,83,8.03929166666667,8.61,7.447,"low","soil"
"449",2013,84,7.82745833333333,8.35,7.268,"low","soil"
"450",2013,85,8.05639583333333,8.49,7.566,"low","soil"
"451",2013,86,8.48133333333333,8.91,7.968,"low","soil"
"452",2013,87,8.665625,9.16,8.14,"low","soil"
"453",2013,88,8.86645833333333,9.31,8.36,"low","soil"
"454",2013,89,8.85145833333333,9.36,8.26,"low","soil"
"455",2013,90,9.31833333333333,9.83,8.84,"low","soil"
"456",2013,91,9.70875,10.16,9.22,"low","soil"
"457",2013,92,9.225,9.89,8.62,"low","soil"
"458",2013,93,8.67895833333333,9.18,8.08,"low","soil"
"459",2013,94,8.75895833333333,9.31,8.3,"low","soil"
"460",2013,95,9.511875,9.94,9.17,"low","soil"
"461",2013,96,9.484375,10.02,8.88,"low","soil"
"462",2013,97,9.44270833333333,9.9,8.86,"low","soil"
"463",2013,98,9.41916666666667,9.91,8.86,"low","soil"
"464",2013,99,9.40729166666667,10.03,8.64,"low","soil"
"465",2013,100,8.024,8.66,7.31,"low","soil"
"466",2013,101,8.04677083333333,8.57,7.469,"low","soil"
"467",2013,102,8.865,9.48,8.45,"low","soil"
"468",2013,103,9.55354166666667,10.08,9.07,"low","soil"
"469",2013,104,10.22375,10.67,9.73,"low","soil"
"470",2013,105,10.52625,11.03,9.91,"low","soil"
"471",2013,106,10.1883333333333,11.07,9.38,"low","soil"
"472",2013,107,9.12479166666667,10.07,8.33,"low","soil"
"473",2013,108,7.25810416666667,8.25,6.623,"low","soil"
"474",2013,109,7.41547916666667,7.894,6.825,"low","soil"
"475",2013,110,8.04279166666667,8.68,7.54,"low","soil"
"476",2013,111,8.94,9.6,8.44,"low","soil"
"477",2013,112,9.8125,10.46,9.31,"low","soil"
"478",2013,113,10.6370833333333,11.25,10.08,"low","soil"
"479",2013,114,11.2758333333333,11.71,10.72,"low","soil"
"480",2013,115,11.381875,12.02,10.68,"low","soil"
"481",2013,116,11.6685416666667,12.03,11.16,"low","soil"
"482",2013,117,11.5666666666667,12.15,10.91,"low","soil"
"483",2013,118,11.8327083333333,12.33,11.16,"low","soil"
"484",2013,119,12.36,12.9,11.79,"low","soil"
"485",2013,120,12.7554166666667,13.28,12.08,"low","soil"
"486",2013,121,13.055,13.62,12.4,"low","soil"
"487",2013,122,12.901875,13.6,12.14,"low","soil"
"488",2013,123,12.7527083333333,13.38,12,"low","soil"
"489",2013,124,12.7697916666667,13.39,12.02,"low","soil"
"490",2013,125,12.910625,13.52,12.23,"low","soil"
"491",2013,126,12.731875,13.52,12,"low","soil"
"492",2013,127,12.189375,12.82,11.68,"low","soil"
"493",2013,128,11.3629166666667,12.11,10.91,"low","soil"
