"","year","julian","mean","max","min","elevation","micro"
"229",2009,264,16.6010169491525,17.83,14.84,"low","soil"
"230",2009,265,13.8175097222222,15.1649,12.54,"low","soil"
"231",2009,266,12.7496631944444,13.7535,12.0491,"low","soil"
"232",2009,267,13.1122131944444,16.2408,10.3295,"low","soil"
"233",2009,268,14.4613375,17.891,11.7672,"low","soil"
"234",2009,269,16.2857277777778,21.3922,11.681,"low","soil"
"235",2009,270,19.0773993055556,23.3601,15.4714,"low","soil"
"236",2009,271,17.7515284722222,21.5049,14.1384,"low","soil"
"237",2009,272,18.0411506944444,21.6192,14.4089,"low","soil"
"238",2009,273,18.7601527777778,22.4998,15.6018,"low","soil"
"239",2009,274,15.7812756944444,17.9047,13.6757,"low","soil"
"240",2009,275,14.4204965277778,18.6147,10.7448,"low","soil"
"241",2009,276,14.5788888888889,18.2276,10.9083,"low","soil"
"242",2009,277,14.3139166666667,15.9377,12.2864,"low","soil"
"243",2009,278,12.6630208333333,13.8526,10.9316,"low","soil"
"244",2009,279,11.5097569444444,15.6432,7.8576,"low","soil"
"245",2009,280,12.1474104166667,15.4832,8.7431,"low","soil"
"246",2009,281,10.3802104166667,12.4105,8.6284,"low","soil"
"247",2009,282,9.76420902777778,13.0422,7.3643,"low","soil"
"248",2009,283,7.46234930555556,9.355,6.1942,"low","soil"
"249",2009,284,5.55998958333333,6.173,4.9171,"low","soil"
"250",2009,285,6.78273333333333,10.3018,4.2193,"low","soil"
"251",2009,286,8.21198611111111,11.1026,6.3616,"low","soil"
"252",2009,287,9.28744166666667,13.4856,5.7361,"low","soil"
"253",2009,288,10.5270263888889,13.6386,7.5269,"low","soil"
"254",2009,289,11.0130763888889,15.2842,7.2408,"low","soil"
"255",2009,290,11.4154041666667,15.6558,7.6004,"low","soil"
"256",2009,291,13.2293361111111,17.7599,8.9974,"low","soil"
"257",2009,292,14.05375,16.5293,12.1513,"low","soil"
"258",2009,293,11.8772243055556,13.5345,10.0189,"low","soil"
"259",2009,294,8.05905763888889,10.834,6.7059,"low","soil"
"260",2009,295,8.37983402777778,12.0562,5.5464,"low","soil"
"261",2009,296,9.43639375,13.2301,6.5847,"low","soil"
"262",2009,297,10.1079604166667,13.4542,7.5829,"low","soil"
"263",2009,298,7.31155763888889,9.7859,5.674,"low","soil"
"264",2009,299,6.740275,10.4625,4.1611,"low","soil"
"265",2009,300,7.10127916666667,9.1893,5.7395,"low","soil"
"266",2009,301,4.91965,6.1939,4.1538,"low","soil"
"267",2009,302,3.80165208333333,4.1506,3.5175,"low","soil"
"268",2009,303,3.33427638888889,3.5112,3.1269,"low","soil"
"269",2009,304,3.01661805555556,3.1297,2.8511,"low","soil"
"270",2009,305,4.01683611111111,6.1263,2.8664,"low","soil"
"271",2009,306,5.55839583333333,8.456,3.1701,"low","soil"
"272",2009,307,7.02407847222222,10.0475,4.481,"low","soil"
"273",2009,308,6.86325416666667,9.7594,4.3832,"low","soil"
"274",2009,309,8.02319791666667,11.5569,5.3065,"low","soil"
"275",2009,310,9.35072430555556,12.1703,7.3102,"low","soil"
"276",2009,311,9.43978402777778,12.1849,7.2031,"low","soil"
"277",2009,312,9.08786666666667,11.3198,7.2969,"low","soil"
"278",2009,313,8.81623194444444,11.1472,7.0341,"low","soil"
"279",2009,314,7.8832125,10.8539,5.33,"low","soil"
"280",2009,315,8.12677777777778,11.1026,5.8655,"low","soil"
"281",2009,316,9.13613680555556,12.0245,6.9172,"low","soil"
"282",2009,317,7.38036736111111,8.9833,6.2691,"low","soil"
"283",2009,318,5.77539722222222,6.3016,5.0885,"low","soil"
"284",2009,319,4.40523402777778,5.0726,3.9699,"low","soil"
"285",2009,320,3.70285416666667,3.9648,3.3849,"low","soil"
"286",2009,321,3.31699027777778,3.6944,3.0447,"low","soil"
"287",2009,322,4.09429861111111,6.8703,2.5483,"low","soil"
"288",2009,323,4.17956527777778,6.5639,2.6259,"low","soil"
"289",2009,324,3.97523611111111,6.4468,2.3509,"low","soil"
"290",2009,325,4.10812152777778,6.4049,2.4211,"low","soil"
"291",2009,326,4.16959166666667,6.0891,2.7671,"low","soil"
"292",2009,327,3.15473055555556,4.4682,2.2698,"low","soil"
"293",2009,328,2.11292777777778,3.3328,1.3118,"low","soil"
"294",2009,329,2.63022222222222,4.5533,1.5182,"low","soil"
"295",2009,330,3.74054652777778,6.4931,1.8508,"low","soil"
"296",2009,331,4.21885694444444,6.8052,2.246,"low","soil"
"297",2009,332,4.07169513888889,5.7313,2.6575,"low","soil"
"298",2009,333,4.47801527777778,6.5459,3.183,"low","soil"
"299",2009,334,3.67053472222222,5.9657,2.0122,"low","soil"
"300",2009,335,2.74280902777778,3.3958,2.2258,"low","soil"
"301",2009,336,2.09856805555556,2.2111,1.9913,"low","soil"
"302",2009,337,2.20328680555556,2.2239,2.112,"low","soil"
"303",2009,338,1.89829583333333,2.1025,1.7829,"low","soil"
"304",2009,339,1.67555416666667,1.8702,1.5976,"low","soil"
"305",2009,340,1.66274513888889,1.7879,1.5817,"low","soil"
"306",2009,341,1.83997847222222,1.8688,1.7876,"low","soil"
"307",2009,342,1.81902941176471,1.8572,1.7878,"low","soil"
"308",2009,343,1.64170208333333,1.7834,1.56,"low","soil"
"309",2009,344,1.20345486111111,1.555,0.7491,"low","soil"
"310",2009,345,0.365706944444444,0.7438,0.2234,"low","soil"
"311",2009,346,0.31034375,0.3943,0.2304,"low","soil"
"312",2009,347,0.603940277777778,0.8885,0.3955,"low","soil"
"313",2009,348,0.987624305555556,1.7207,0.6527,"low","soil"
"314",2009,349,0.787990972222222,1.0957,0.5234,"low","soil"
"315",2009,350,1.34753611111111,2.3774,0.8312,"low","soil"
"316",2009,351,1.91033472222222,3.5926,1.0064,"low","soil"
"317",2009,352,1.50011666666667,2.5086,0.8678,"low","soil"
"318",2009,353,0.7028125,1.1361,0.3936,"low","soil"
"319",2009,354,1.68691875,3.6659,0.6209,"low","soil"
"320",2009,355,2.36800694444444,4.1911,1.1974,"low","soil"
"321",2009,356,1.85497152777778,2.5568,1.2366,"low","soil"
"322",2009,357,1.75894375,1.9501,1.6481,"low","soil"
"323",2009,358,1.59110555555556,1.6505,1.5375,"low","soil"
"324",2009,359,1.44853888888889,1.5372,1.4126,"low","soil"
"325",2009,360,1.36205138888889,1.419,1.3266,"low","soil"
"326",2009,361,1.32066597222222,1.3808,1.2556,"low","soil"
"327",2009,362,1.08820416666667,1.2456,1.0166,"low","soil"
"328",2009,363,0.95165,1.0168,0.925,"low","soil"
"329",2009,364,0.916074305555556,0.9575,0.8835,"low","soil"
"330",2009,365,0.769466666666667,0.8814,0.7242,"low","soil"
"331",2010,1,0.661603472222222,0.7294,0.6161,"low","soil"
"332",2010,2,0.617383333333333,0.6927,0.5659,"low","soil"
"333",2010,3,0.555265972222222,0.6491,0.4899,"low","soil"
"334",2010,4,0.405975,0.5454,0.346,"low","soil"
"335",2010,5,0.289000694444444,0.3637,0.2402,"low","soil"
"336",2010,6,0.334370833333333,0.3608,0.302,"low","soil"
"337",2010,7,0.228445833333333,0.3033,0.1425,"low","soil"
"338",2010,8,0.0294534722222222,0.1433,-0.0316,"low","soil"
"339",2010,9,-0.0544756944444444,0.0018,-0.1124,"low","soil"
"340",2010,10,-0.0644006944444444,-0.0154,-0.1256,"low","soil"
"341",2010,11,-0.0885277777777778,-0.0241,-0.167,"low","soil"
"342",2010,12,-0.142998611111111,-0.0423,-0.2548,"low","soil"
"343",2010,13,-0.0353541666666667,-0.0056,-0.0795,"low","soil"
"344",2010,14,0.0333402777777778,0.072,-0.0036,"low","soil"
"345",2010,15,0.0379868055555556,0.0821,-0.0152,"low","soil"
"346",2010,16,0.0628131944444444,0.0862,0.038,"low","soil"
"347",2010,17,0.160339583333333,0.2437,0.0856,"low","soil"
"348",2010,18,0.766749305555556,1.8874,0.2484,"low","soil"
"349",2010,19,0.7706875,1.3407,0.531,"low","soil"
"350",2010,20,0.469199305555556,0.7235,0.3872,"low","soil"
"351",2010,21,0.196453472222222,0.3877,0.1376,"low","soil"
"352",2010,22,0.182011111111111,0.2062,0.1659,"low","soil"
"353",2010,23,0.204767361111111,0.2346,0.1751,"low","soil"
"354",2010,24,0.157486111111111,0.2241,0.105,"low","soil"
"355",2010,25,-0.0536611111111111,0.1558,-0.1908,"low","soil"
"356",2010,26,-0.0923270833333333,-0.0303,-0.2204,"low","soil"
"357",2010,27,-0.0328236111111111,-0.0055,-0.0558,"low","soil"
"358",2010,28,0.0362215277777778,0.0821,-0.0061,"low","soil"
"359",2010,29,0.307669444444444,1.1053,0.0836,"low","soil"
"360",2010,30,0.549349305555556,1.8175,0.1646,"low","soil"
"361",2010,31,0.663754166666667,1.9151,0.2584,"low","soil"
"362",2010,32,0.574448611111111,1.6232,0.2142,"low","soil"
"363",2010,33,0.545694444444444,1.5081,0.1793,"low","soil"
"364",2010,34,0.617489583333333,1.3493,0.2722,"low","soil"
"365",2010,35,1.65643333333333,4.0624,0.4659,"low","soil"
"366",2010,36,1.05249166666667,2.1707,0.4348,"low","soil"
"367",2010,37,0.526716666666667,0.9252,0.3933,"low","soil"
"368",2010,38,0.381550694444444,0.4751,0.3552,"low","soil"
"369",2010,39,0.350663888888889,0.3637,0.3445,"low","soil"
"370",2010,40,0.344041666666667,0.3566,0.3237,"low","soil"
"371",2010,41,0.258013888888889,0.3565,0.2179,"low","soil"
"372",2010,42,0.231109027777778,0.2634,0.1964,"low","soil"
"373",2010,43,0.231870833333333,0.2637,0.2008,"low","soil"
"374",2010,44,0.235486111111111,0.2599,0.1966,"low","soil"
"375",2010,45,0.273220138888889,0.2969,0.2522,"low","soil"
"376",2010,46,0.129402777777778,0.2727,0.0754,"low","soil"
"377",2010,47,0.0470493055555556,0.1162,-0.0047,"low","soil"
"378",2010,48,0.0677451388888889,0.0927,0.0399,"low","soil"
"379",2010,49,0.109928472222222,0.1346,0.0831,"low","soil"
"380",2010,50,0.152011111111111,0.1785,0.1237,"low","soil"
"381",2010,51,0.197372916666667,0.225,0.1791,"low","soil"
"382",2010,52,0.241974305555556,0.2652,0.2212,"low","soil"
"383",2010,53,0.283209027777778,0.3076,0.2587,"low","soil"
"384",2010,54,0.311577083333333,0.3217,0.3023,"low","soil"
"385",2010,55,0.322899305555556,0.3346,0.311,"low","soil"
"386",2010,56,0.335199305555556,0.3423,0.3249,"low","soil"
"387",2010,57,0.345741666666667,0.3543,0.3388,"low","soil"
"388",2010,58,0.3406625,0.3576,0.327,"low","soil"
"389",2010,59,0.345307638888889,0.3513,0.3361,"low","soil"
"390",2010,60,0.346579166666667,0.36,0.336,"low","soil"
"391",2010,61,0.339219444444444,0.3506,0.3243,"low","soil"
"392",2010,62,0.6329125,1.362,0.3238,"low","soil"
"393",2010,63,1.91048888888889,4.6926,0.4763,"low","soil"
"394",2010,64,2.6668125,5.1625,0.9874,"low","soil"
"395",2010,65,3.98680138888889,7.6059,1.1987,"low","soil"
"396",2010,66,5.74759791666667,9.2557,2.9137,"low","soil"
"397",2010,67,4.54079513888889,5.6249,3.8028,"low","soil"
"398",2010,68,4.67487361111111,7.0985,2.2741,"low","soil"
"399",2010,69,4.69578472222222,6.256,3.5972,"low","soil"
"400",2010,70,4.63368263888889,7.3223,3.0784,"low","soil"
"401",2010,71,4.84830208333333,8.5945,2.06,"low","soil"
"402",2010,72,5.86586805555556,9.537,2.6919,"low","soil"
"403",2010,73,3.6722375,6.1547,2.7166,"low","soil"
"404",2010,74,4.19233611111111,7.3222,2.4883,"low","soil"
"405",2010,75,5.84146666666667,9.8876,2.5384,"low","soil"
"406",2010,76,7.23384722222222,11.1648,3.6872,"low","soil"
"407",2010,77,7.06016666666667,10.4224,4.5737,"low","soil"
"408",2010,78,4.49416024096386,5.8414,3.5853,"low","soil"
"409",2010,79,2.99975416666667,3.5705,2.5532,"low","soil"
"410",2010,80,2.30746736111111,2.5523,2.0041,"low","soil"
"411",2010,81,2.56613194444444,4.0701,1.9116,"low","soil"
"412",2010,82,3.04519930555556,4.2603,2.1744,"low","soil"
"413",2010,83,2.07558055555556,2.5792,1.7704,"low","soil"
"414",2010,84,1.62793888888889,1.7686,1.4728,"low","soil"
"415",2010,85,1.31152083333333,1.4718,1.245,"low","soil"
"416",2010,86,1.25647361111111,1.2894,1.204,"low","soil"
"417",2010,87,1.61752916666667,3.236,0.8822,"low","soil"
"418",2010,88,4.03726458333333,7.5312,1.2714,"low","soil"
"419",2010,89,7.33468888888889,11.5659,3.8103,"low","soil"
"420",2010,90,7.55753055555556,9.3278,5.4088,"low","soil"
"421",2010,91,6.28119027777778,8.0552,4.3201,"low","soil"
"422",2010,92,4.79769861111111,7.3052,2.7115,"low","soil"
"423",2010,93,5.11472638888889,7.9777,2.5189,"low","soil"
"424",2010,94,6.75247986111111,10.6654,3.3854,"low","soil"
"425",2010,95,7.82620902777778,10.8244,4.5954,"low","soil"
"426",2010,96,8.10321736111111,10.5304,5.8605,"low","soil"
"427",2010,97,6.96817638888889,9.8546,5.1581,"low","soil"
"428",2010,98,7.73199236111111,12.2869,3.6778,"low","soil"
"429",2010,99,9.29040833333333,13.4017,5.3206,"low","soil"
"430",2010,100,9.939525,12.7507,7.2793,"low","soil"
"431",2010,101,10.5822708333333,14.5741,6.6945,"low","soil"
"432",2010,102,10.9312340277778,13.0192,9.0086,"low","soil"
"433",2010,103,11.5783055555556,14.3949,8.9881,"low","soil"
"434",2010,104,11.7546006944444,16.0762,7.753,"low","soil"
"435",2010,105,12.9877986111111,16.7138,9.3777,"low","soil"
"436",2010,106,11.8679465277778,13.7338,10.793,"low","soil"
"437",2010,107,10.5134611111111,11.5639,9.4674,"low","soil"
"438",2010,108,11.6821506944444,16.0759,7.7845,"low","soil"
"439",2010,109,13.2183958333333,16.8604,9.7693,"low","soil"
"440",2010,110,11.9446638888889,13.4544,10.6116,"low","soil"
