"","year","julian","mean","max","min","elevation","micro"
"77",2009,77,NA,NA,NA,"low","soil"
"78",2009,78,NA,NA,NA,"low","soil"
"79",2009,79,NA,NA,NA,"low","soil"
"80",2009,80,NA,NA,NA,"low","soil"
"81",2009,81,NA,NA,NA,"low","soil"
"82",2009,82,NA,NA,NA,"low","soil"
"83",2009,83,NA,NA,NA,"low","soil"
"84",2009,84,NA,NA,NA,"low","soil"
"85",2009,85,NA,NA,NA,"low","soil"
"86",2009,86,NA,NA,NA,"low","soil"
"87",2009,87,NA,NA,NA,"low","soil"
"88",2009,88,NA,NA,NA,"low","soil"
"89",2009,89,NA,NA,NA,"low","soil"
"90",2009,90,NA,NA,NA,"low","soil"
"91",2009,91,NA,NA,NA,"low","soil"
"92",2009,92,NA,NA,NA,"low","soil"
"93",2009,93,NA,NA,NA,"low","soil"
"94",2009,94,NA,NA,NA,"low","soil"
"95",2009,95,NA,NA,NA,"low","soil"
"96",2009,96,NA,NA,NA,"low","soil"
"97",2009,97,NA,NA,NA,"low","soil"
"98",2009,98,NA,NA,NA,"low","soil"
"99",2009,99,NA,NA,NA,"low","soil"
"100",2009,100,NA,NA,NA,"low","soil"
"101",2009,101,NA,NA,NA,"low","soil"
"102",2009,102,NA,NA,NA,"low","soil"
"103",2009,103,NA,NA,NA,"low","soil"
"104",2009,104,NA,NA,NA,"low","soil"
"105",2009,105,NA,NA,NA,"low","soil"
"106",2009,106,NA,NA,NA,"low","soil"
"107",2009,107,NA,NA,NA,"low","soil"
"108",2009,108,NA,NA,NA,"low","soil"
"109",2009,109,NA,NA,NA,"low","soil"
"110",2009,110,NA,NA,NA,"low","soil"
"111",2009,111,NA,NA,NA,"low","soil"
"112",2009,112,NA,NA,NA,"low","soil"
"113",2009,113,NA,NA,NA,"low","soil"
"114",2009,114,NA,NA,NA,"low","soil"
"115",2009,115,NA,NA,NA,"low","soil"
"116",2009,116,NA,NA,NA,"low","soil"
"117",2009,117,NA,NA,NA,"low","soil"
"118",2009,118,NA,NA,NA,"low","soil"
"119",2009,119,NA,NA,NA,"low","soil"
"120",2009,120,NA,NA,NA,"low","soil"
"121",2009,121,NA,NA,NA,"low","soil"
"122",2009,122,NA,NA,NA,"low","soil"
"123",2009,123,NA,NA,NA,"low","soil"
"124",2009,124,NA,NA,NA,"low","soil"
"125",2009,125,NA,NA,NA,"low","soil"
"126",2009,126,NA,NA,NA,"low","soil"
"127",2009,127,NA,NA,NA,"low","soil"
"128",2009,128,NA,NA,NA,"low","soil"
"129",2009,129,NA,NA,NA,"low","soil"
"130",2009,130,NA,NA,NA,"low","soil"
"131",2009,131,NA,NA,NA,"low","soil"
"132",2009,132,NA,NA,NA,"low","soil"
"133",2009,133,NA,NA,NA,"low","soil"
"134",2009,134,NA,NA,NA,"low","soil"
"135",2009,135,NA,NA,NA,"low","soil"
"136",2009,136,NA,NA,NA,"low","soil"
"137",2009,137,NA,NA,NA,"low","soil"
"138",2009,138,NA,NA,NA,"low","soil"
"139",2009,139,NA,NA,NA,"low","soil"
"140",2009,140,NA,NA,NA,"low","soil"
"141",2009,141,NA,NA,NA,"low","soil"
"142",2009,142,NA,NA,NA,"low","soil"
"143",2009,143,NA,NA,NA,"low","soil"
"144",2009,144,NA,NA,NA,"low","soil"
"145",2009,145,NA,NA,NA,"low","soil"
"146",2009,146,NA,NA,NA,"low","soil"
"147",2009,147,NA,NA,NA,"low","soil"
"148",2009,148,NA,NA,NA,"low","soil"
"149",2009,149,NA,NA,NA,"low","soil"
"150",2009,150,NA,NA,NA,"low","soil"
"151",2009,151,NA,NA,NA,"low","soil"
"152",2009,152,NA,NA,NA,"low","soil"
"153",2009,153,NA,NA,NA,"low","soil"
"154",2009,154,NA,NA,NA,"low","soil"
"155",2009,155,NA,NA,NA,"low","soil"
"156",2009,156,NA,NA,NA,"low","soil"
"157",2009,157,NA,NA,NA,"low","soil"
"158",2009,158,NA,NA,NA,"low","soil"
"159",2009,159,NA,NA,NA,"low","soil"
"160",2009,160,NA,NA,NA,"low","soil"
"161",2009,161,NA,NA,NA,"low","soil"
"162",2009,162,NA,NA,NA,"low","soil"
"163",2009,163,NA,NA,NA,"low","soil"
"164",2009,164,NA,NA,NA,"low","soil"
"165",2009,165,NA,NA,NA,"low","soil"
"166",2009,166,NA,NA,NA,"low","soil"
"167",2009,167,NA,NA,NA,"low","soil"
"168",2009,168,NA,NA,NA,"low","soil"
"169",2009,169,NA,NA,NA,"low","soil"
"170",2009,170,NA,NA,NA,"low","soil"
"171",2009,171,NA,NA,NA,"low","soil"
"172",2009,172,NA,NA,NA,"low","soil"
"173",2009,173,NA,NA,NA,"low","soil"
"174",2009,174,NA,NA,NA,"low","soil"
"175",2009,175,NA,NA,NA,"low","soil"
"176",2009,176,NA,NA,NA,"low","soil"
"177",2009,177,NA,NA,NA,"low","soil"
"178",2009,178,NA,NA,NA,"low","soil"
"179",2009,179,NA,NA,NA,"low","soil"
"180",2009,180,NA,NA,NA,"low","soil"
"181",2009,181,NA,NA,NA,"low","soil"
"182",2009,182,NA,NA,NA,"low","soil"
"183",2009,183,NA,NA,NA,"low","soil"
"184",2009,184,NA,NA,NA,"low","soil"
"185",2009,185,NA,NA,NA,"low","soil"
"186",2009,186,NA,NA,NA,"low","soil"
"187",2009,187,NA,NA,NA,"low","soil"
"188",2009,188,NA,NA,NA,"low","soil"
"189",2009,189,NA,NA,NA,"low","soil"
"190",2009,190,NA,NA,NA,"low","soil"
"191",2009,191,NA,NA,NA,"low","soil"
"192",2009,192,NA,NA,NA,"low","soil"
"193",2009,193,NA,NA,NA,"low","soil"
"194",2009,194,NA,NA,NA,"low","soil"
"195",2009,195,NA,NA,NA,"low","soil"
"196",2009,196,NA,NA,NA,"low","soil"
"197",2009,197,NA,NA,NA,"low","soil"
"198",2009,198,NA,NA,NA,"low","soil"
"199",2009,199,NA,NA,NA,"low","soil"
"200",2009,200,NA,NA,NA,"low","soil"
"201",2009,201,NA,NA,NA,"low","soil"
"202",2009,202,NA,NA,NA,"low","soil"
"203",2009,203,NA,NA,NA,"low","soil"
"204",2009,204,NA,NA,NA,"low","soil"
"205",2009,205,NA,NA,NA,"low","soil"
"206",2009,206,NA,NA,NA,"low","soil"
"207",2009,207,NA,NA,NA,"low","soil"
"208",2009,208,NA,NA,NA,"low","soil"
"209",2009,209,NA,NA,NA,"low","soil"
"210",2009,210,NA,NA,NA,"low","soil"
"211",2009,211,NA,NA,NA,"low","soil"
"212",2009,212,NA,NA,NA,"low","soil"
"213",2009,213,NA,NA,NA,"low","soil"
"214",2009,214,NA,NA,NA,"low","soil"
"215",2009,215,NA,NA,NA,"low","soil"
"216",2009,216,NA,NA,NA,"low","soil"
"217",2009,217,NA,NA,NA,"low","soil"
"218",2009,218,NA,NA,NA,"low","soil"
"219",2009,219,NA,NA,NA,"low","soil"
"220",2009,220,NA,NA,NA,"low","soil"
"221",2009,221,NA,NA,NA,"low","soil"
"222",2009,222,NA,NA,NA,"low","soil"
"223",2009,223,NA,NA,NA,"low","soil"
"224",2009,224,NA,NA,NA,"low","soil"
"225",2009,225,NA,NA,NA,"low","soil"
"226",2009,226,NA,NA,NA,"low","soil"
"227",2009,227,NA,NA,NA,"low","soil"
"228",2009,228,NA,NA,NA,"low","soil"
"229",2009,229,NA,NA,NA,"low","soil"
"230",2009,230,NA,NA,NA,"low","soil"
"231",2009,231,NA,NA,NA,"low","soil"
"232",2009,232,NA,NA,NA,"low","soil"
"233",2009,233,NA,NA,NA,"low","soil"
"234",2009,234,NA,NA,NA,"low","soil"
"235",2009,235,NA,NA,NA,"low","soil"
"236",2009,236,NA,NA,NA,"low","soil"
"237",2009,237,NA,NA,NA,"low","soil"
"238",2009,238,NA,NA,NA,"low","soil"
"239",2009,239,NA,NA,NA,"low","soil"
"240",2009,240,NA,NA,NA,"low","soil"
"241",2009,241,NA,NA,NA,"low","soil"
"242",2009,242,NA,NA,NA,"low","soil"
"243",2009,243,NA,NA,NA,"low","soil"
"244",2009,244,NA,NA,NA,"low","soil"
"245",2009,245,NA,NA,NA,"low","soil"
"246",2009,246,NA,NA,NA,"low","soil"
"247",2009,247,NA,NA,NA,"low","soil"
"248",2009,248,NA,NA,NA,"low","soil"
"249",2009,249,NA,NA,NA,"low","soil"
"250",2009,250,NA,NA,NA,"low","soil"
"251",2009,251,NA,NA,NA,"low","soil"
"252",2009,252,NA,NA,NA,"low","soil"
"253",2009,253,NA,NA,NA,"low","soil"
"254",2009,254,NA,NA,NA,"low","soil"
"255",2009,255,NA,NA,NA,"low","soil"
"256",2009,256,NA,NA,NA,"low","soil"
"257",2009,257,NA,NA,NA,"low","soil"
"258",2009,258,NA,NA,NA,"low","soil"
"259",2009,259,NA,NA,NA,"low","soil"
"260",2009,260,NA,NA,NA,"low","soil"
"261",2009,261,NA,NA,NA,"low","soil"
"262",2009,262,NA,NA,NA,"low","soil"
"263",2009,263,NA,NA,NA,"low","soil"
"264",2009,264,NA,NA,NA,"low","soil"
"265",2009,265,NA,NA,NA,"low","soil"
"266",2009,266,NA,NA,NA,"low","soil"
"267",2009,267,NA,NA,NA,"low","soil"
"268",2009,268,NA,NA,NA,"low","soil"
"269",2009,269,NA,NA,NA,"low","soil"
"270",2009,270,NA,NA,NA,"low","soil"
"271",2009,271,NA,NA,NA,"low","soil"
"272",2009,272,NA,NA,NA,"low","soil"
"273",2009,273,NA,NA,NA,"low","soil"
"274",2009,274,NA,NA,NA,"low","soil"
"275",2009,275,NA,NA,NA,"low","soil"
"276",2009,276,NA,NA,NA,"low","soil"
"277",2009,277,NA,NA,NA,"low","soil"
"278",2009,278,NA,NA,NA,"low","soil"
"279",2009,279,NA,NA,NA,"low","soil"
"280",2009,280,NA,NA,NA,"low","soil"
"281",2009,281,NA,NA,NA,"low","soil"
"282",2009,282,NA,NA,NA,"low","soil"
"283",2009,283,NA,NA,NA,"low","soil"
"284",2009,284,NA,NA,NA,"low","soil"
"285",2009,285,NA,NA,NA,"low","soil"
"286",2009,286,NA,NA,NA,"low","soil"
"287",2009,287,NA,NA,NA,"low","soil"
"288",2009,288,NA,NA,NA,"low","soil"
"289",2009,289,NA,NA,NA,"low","soil"
"290",2009,290,NA,NA,NA,"low","soil"
"291",2009,291,NA,NA,NA,"low","soil"
"292",2009,292,NA,NA,NA,"low","soil"
"293",2009,293,NA,NA,NA,"low","soil"
"294",2009,294,NA,NA,NA,"low","soil"
"295",2009,295,NA,NA,NA,"low","soil"
"296",2009,296,NA,NA,NA,"low","soil"
"297",2009,297,NA,NA,NA,"low","soil"
"298",2009,298,NA,NA,NA,"low","soil"
"299",2009,299,NA,NA,NA,"low","soil"
"300",2009,300,NA,NA,NA,"low","soil"
"301",2009,301,NA,NA,NA,"low","soil"
"302",2009,302,NA,NA,NA,"low","soil"
"303",2009,303,NA,NA,NA,"low","soil"
"304",2009,304,NA,NA,NA,"low","soil"
"305",2009,305,NA,NA,NA,"low","soil"
"306",2009,306,NA,NA,NA,"low","soil"
"307",2009,307,NA,NA,NA,"low","soil"
"308",2009,308,NA,NA,NA,"low","soil"
"309",2009,309,NA,NA,NA,"low","soil"
"310",2009,310,NA,NA,NA,"low","soil"
"311",2009,311,NA,NA,NA,"low","soil"
"312",2009,312,NA,NA,NA,"low","soil"
"313",2009,313,NA,NA,NA,"low","soil"
"314",2009,314,NA,NA,NA,"low","soil"
"315",2009,315,NA,NA,NA,"low","soil"
"316",2009,316,NA,NA,NA,"low","soil"
"317",2009,317,NA,NA,NA,"low","soil"
"318",2009,318,NA,NA,NA,"low","soil"
"319",2009,319,NA,NA,NA,"low","soil"
"320",2009,320,NA,NA,NA,"low","soil"
"321",2009,321,NA,NA,NA,"low","soil"
"322",2009,322,NA,NA,NA,"low","soil"
"323",2009,323,NA,NA,NA,"low","soil"
"324",2009,324,NA,NA,NA,"low","soil"
"325",2009,325,NA,NA,NA,"low","soil"
"326",2009,326,NA,NA,NA,"low","soil"
"327",2009,327,NA,NA,NA,"low","soil"
"328",2009,328,NA,NA,NA,"low","soil"
"329",2009,329,NA,NA,NA,"low","soil"
"330",2009,330,NA,NA,NA,"low","soil"
"331",2009,331,NA,NA,NA,"low","soil"
"332",2009,332,NA,NA,NA,"low","soil"
"333",2009,333,NA,NA,NA,"low","soil"
"334",2009,334,NA,NA,NA,"low","soil"
"335",2009,335,NA,NA,NA,"low","soil"
"336",2009,336,NA,NA,NA,"low","soil"
"337",2009,337,NA,NA,NA,"low","soil"
"338",2009,338,NA,NA,NA,"low","soil"
"339",2009,339,NA,NA,NA,"low","soil"
"340",2009,340,NA,NA,NA,"low","soil"
"341",2009,341,NA,NA,NA,"low","soil"
"342",2009,342,NA,NA,NA,"low","soil"
"343",2009,343,NA,NA,NA,"low","soil"
"344",2009,344,NA,NA,NA,"low","soil"
"345",2009,345,NA,NA,NA,"low","soil"
"346",2009,346,NA,NA,NA,"low","soil"
"347",2009,347,NA,NA,NA,"low","soil"
"348",2009,348,NA,NA,NA,"low","soil"
"349",2009,349,NA,NA,NA,"low","soil"
"350",2009,350,NA,NA,NA,"low","soil"
"351",2009,351,NA,NA,NA,"low","soil"
"352",2009,352,NA,NA,NA,"low","soil"
"353",2009,353,NA,NA,NA,"low","soil"
"354",2009,354,NA,NA,NA,"low","soil"
"355",2009,355,NA,NA,NA,"low","soil"
"356",2009,356,NA,NA,NA,"low","soil"
"357",2009,357,NA,NA,NA,"low","soil"
"358",2009,358,NA,NA,NA,"low","soil"
"359",2009,359,NA,NA,NA,"low","soil"
"360",2009,360,NA,NA,NA,"low","soil"
"361",2009,361,NA,NA,NA,"low","soil"
"362",2009,362,NA,NA,NA,"low","soil"
"363",2009,363,NA,NA,NA,"low","soil"
"364",2009,364,NA,NA,NA,"low","soil"
"365",2009,365,NA,NA,NA,"low","soil"
"366",2010,1,NA,NA,NA,"low","soil"
"367",2010,2,NA,NA,NA,"low","soil"
"368",2010,3,NA,NA,NA,"low","soil"
"369",2010,4,NA,NA,NA,"low","soil"
"370",2010,5,NA,NA,NA,"low","soil"
"371",2010,6,NA,NA,NA,"low","soil"
"372",2010,7,NA,NA,NA,"low","soil"
"373",2010,8,NA,NA,NA,"low","soil"
"374",2010,9,NA,NA,NA,"low","soil"
"375",2010,10,NA,NA,NA,"low","soil"
"376",2010,11,NA,NA,NA,"low","soil"
"377",2010,12,NA,NA,NA,"low","soil"
"378",2010,13,NA,NA,NA,"low","soil"
"379",2010,14,NA,NA,NA,"low","soil"
"380",2010,15,NA,NA,NA,"low","soil"
"381",2010,16,NA,NA,NA,"low","soil"
"382",2010,17,NA,NA,NA,"low","soil"
"383",2010,18,NA,NA,NA,"low","soil"
"384",2010,19,NA,NA,NA,"low","soil"
"385",2010,20,NA,NA,NA,"low","soil"
"386",2010,21,NA,NA,NA,"low","soil"
"387",2010,22,NA,NA,NA,"low","soil"
"388",2010,23,NA,NA,NA,"low","soil"
"389",2010,24,NA,NA,NA,"low","soil"
"390",2010,25,NA,NA,NA,"low","soil"
"391",2010,26,NA,NA,NA,"low","soil"
"392",2010,27,NA,NA,NA,"low","soil"
"393",2010,28,NA,NA,NA,"low","soil"
"394",2010,29,NA,NA,NA,"low","soil"
"395",2010,30,NA,NA,NA,"low","soil"
"396",2010,31,NA,NA,NA,"low","soil"
"397",2010,32,NA,NA,NA,"low","soil"
"398",2010,33,NA,NA,NA,"low","soil"
"399",2010,34,NA,NA,NA,"low","soil"
"400",2010,35,NA,NA,NA,"low","soil"
"401",2010,36,NA,NA,NA,"low","soil"
"402",2010,37,NA,NA,NA,"low","soil"
"403",2010,38,NA,NA,NA,"low","soil"
"404",2010,39,NA,NA,NA,"low","soil"
"405",2010,40,NA,NA,NA,"low","soil"
"406",2010,41,NA,NA,NA,"low","soil"
"407",2010,42,NA,NA,NA,"low","soil"
"408",2010,43,NA,NA,NA,"low","soil"
"409",2010,44,NA,NA,NA,"low","soil"
"410",2010,45,NA,NA,NA,"low","soil"
"411",2010,46,NA,NA,NA,"low","soil"
"412",2010,47,NA,NA,NA,"low","soil"
"413",2010,48,NA,NA,NA,"low","soil"
"414",2010,49,NA,NA,NA,"low","soil"
"415",2010,50,NA,NA,NA,"low","soil"
"416",2010,51,NA,NA,NA,"low","soil"
"417",2010,52,NA,NA,NA,"low","soil"
"418",2010,53,NA,NA,NA,"low","soil"
"419",2010,54,NA,NA,NA,"low","soil"
"420",2010,55,NA,NA,NA,"low","soil"
"421",2010,56,NA,NA,NA,"low","soil"
"422",2010,57,NA,NA,NA,"low","soil"
"423",2010,58,NA,NA,NA,"low","soil"
"424",2010,59,NA,NA,NA,"low","soil"
"425",2010,60,NA,NA,NA,"low","soil"
"426",2010,61,NA,NA,NA,"low","soil"
"427",2010,62,NA,NA,NA,"low","soil"
"428",2010,63,NA,NA,NA,"low","soil"
"429",2010,64,NA,NA,NA,"low","soil"
"430",2010,65,NA,NA,NA,"low","soil"
"431",2010,66,NA,NA,NA,"low","soil"
"432",2010,67,NA,NA,NA,"low","soil"
"433",2010,68,NA,NA,NA,"low","soil"
"434",2010,69,NA,NA,NA,"low","soil"
"435",2010,70,NA,NA,NA,"low","soil"
"436",2010,71,NA,NA,NA,"low","soil"
"437",2010,72,NA,NA,NA,"low","soil"
"438",2010,73,NA,NA,NA,"low","soil"
"439",2010,74,NA,NA,NA,"low","soil"
"440",2010,75,NA,NA,NA,"low","soil"
"441",2010,76,NA,NA,NA,"low","soil"
"442",2010,77,NA,NA,NA,"low","soil"
"443",2010,78,NA,NA,NA,"low","soil"
"444",2010,79,NA,NA,NA,"low","soil"
"445",2010,80,NA,NA,NA,"low","soil"
"446",2010,81,NA,NA,NA,"low","soil"
"447",2010,82,NA,NA,NA,"low","soil"
"448",2010,83,NA,NA,NA,"low","soil"
"449",2010,84,NA,NA,NA,"low","soil"
"450",2010,85,NA,NA,NA,"low","soil"
"451",2010,86,NA,NA,NA,"low","soil"
"452",2010,87,NA,NA,NA,"low","soil"
"453",2010,88,NA,NA,NA,"low","soil"
"454",2010,89,NA,NA,NA,"low","soil"
"455",2010,90,NA,NA,NA,"low","soil"
"456",2010,91,NA,NA,NA,"low","soil"
"457",2010,92,NA,NA,NA,"low","soil"
"458",2010,93,NA,NA,NA,"low","soil"
"459",2010,94,NA,NA,NA,"low","soil"
"460",2010,95,NA,NA,NA,"low","soil"
"461",2010,96,NA,NA,NA,"low","soil"
"462",2010,97,NA,NA,NA,"low","soil"
"463",2010,98,NA,NA,NA,"low","soil"
"464",2010,99,NA,NA,NA,"low","soil"
"465",2010,100,NA,NA,NA,"low","soil"
"466",2010,101,NA,NA,NA,"low","soil"
"467",2010,102,NA,NA,NA,"low","soil"
"468",2010,103,NA,NA,NA,"low","soil"
"469",2010,104,NA,NA,NA,"low","soil"
"470",2010,105,NA,NA,NA,"low","soil"
"471",2010,106,NA,NA,NA,"low","soil"
"472",2010,107,NA,NA,NA,"low","soil"
"473",2010,108,NA,NA,NA,"low","soil"
"474",2010,109,NA,NA,NA,"low","soil"
"475",2010,110,NA,NA,NA,"low","soil"
"476",2010,111,NA,NA,NA,"low","soil"
"477",2010,112,NA,NA,NA,"low","soil"
"478",2010,113,NA,NA,NA,"low","soil"
"479",2010,114,NA,NA,NA,"low","soil"
"480",2010,115,NA,NA,NA,"low","soil"
"481",2010,116,NA,NA,NA,"low","soil"
"482",2010,117,NA,NA,NA,"low","soil"
"483",2010,118,NA,NA,NA,"low","soil"
"484",2010,119,NA,NA,NA,"low","soil"
"485",2010,120,NA,NA,NA,"low","soil"
"486",2010,121,NA,NA,NA,"low","soil"
"487",2010,122,NA,NA,NA,"low","soil"
"488",2010,123,NA,NA,NA,"low","soil"
"489",2010,124,NA,NA,NA,"low","soil"
"490",2010,125,NA,NA,NA,"low","soil"
"491",2010,126,NA,NA,NA,"low","soil"
"492",2010,127,NA,NA,NA,"low","soil"
"493",2010,128,NA,NA,NA,"low","soil"
"494",2010,129,NA,NA,NA,"low","soil"
"495",2010,130,NA,NA,NA,"low","soil"
"496",2010,131,NA,NA,NA,"low","soil"
"497",2010,132,NA,NA,NA,"low","soil"
"498",2010,133,NA,NA,NA,"low","soil"
"499",2010,134,NA,NA,NA,"low","soil"
"500",2010,135,NA,NA,NA,"low","soil"
"501",2010,136,NA,NA,NA,"low","soil"
"502",2010,137,NA,NA,NA,"low","soil"
"503",2010,138,NA,NA,NA,"low","soil"
"504",2010,139,NA,NA,NA,"low","soil"
"505",2010,140,NA,NA,NA,"low","soil"
"506",2010,141,NA,NA,NA,"low","soil"
"507",2010,142,NA,NA,NA,"low","soil"
"508",2010,143,NA,NA,NA,"low","soil"
"509",2010,144,NA,NA,NA,"low","soil"
"510",2010,145,NA,NA,NA,"low","soil"
"511",2010,146,NA,NA,NA,"low","soil"
"512",2010,147,NA,NA,NA,"low","soil"
"513",2010,148,NA,NA,NA,"low","soil"
"514",2010,149,NA,NA,NA,"low","soil"
"515",2010,150,NA,NA,NA,"low","soil"
"516",2010,151,NA,NA,NA,"low","soil"
"517",2010,152,NA,NA,NA,"low","soil"
"518",2010,153,NA,NA,NA,"low","soil"
"519",2010,154,NA,NA,NA,"low","soil"
"520",2010,155,NA,NA,NA,"low","soil"
"521",2010,156,NA,NA,NA,"low","soil"
"522",2010,157,NA,NA,NA,"low","soil"
"523",2010,158,NA,NA,NA,"low","soil"
"524",2010,159,NA,NA,NA,"low","soil"
"525",2010,160,NA,NA,NA,"low","soil"
"526",2010,161,NA,NA,NA,"low","soil"
"527",2010,162,NA,NA,NA,"low","soil"
"528",2010,163,NA,NA,NA,"low","soil"
"529",2010,164,NA,NA,NA,"low","soil"
"530",2010,165,NA,NA,NA,"low","soil"
"531",2010,166,NA,NA,NA,"low","soil"
"532",2010,167,NA,NA,NA,"low","soil"
"533",2010,168,NA,NA,NA,"low","soil"
"534",2010,169,NA,NA,NA,"low","soil"
"535",2010,170,NA,NA,NA,"low","soil"
"536",2010,171,NA,NA,NA,"low","soil"
"537",2010,172,NA,NA,NA,"low","soil"
"538",2010,173,NA,NA,NA,"low","soil"
"539",2010,174,NA,NA,NA,"low","soil"
"540",2010,175,NA,NA,NA,"low","soil"
"541",2010,176,NA,NA,NA,"low","soil"
"542",2010,177,NA,NA,NA,"low","soil"
"543",2010,178,NA,NA,NA,"low","soil"
"544",2010,179,NA,NA,NA,"low","soil"
"545",2010,180,NA,NA,NA,"low","soil"
"546",2010,181,NA,NA,NA,"low","soil"
"547",2010,182,NA,NA,NA,"low","soil"
"548",2010,183,NA,NA,NA,"low","soil"
"549",2010,184,NA,NA,NA,"low","soil"
"550",2010,185,NA,NA,NA,"low","soil"
"551",2010,186,NA,NA,NA,"low","soil"
"552",2010,187,NA,NA,NA,"low","soil"
"553",2010,188,NA,NA,NA,"low","soil"
"554",2010,189,NA,NA,NA,"low","soil"
"555",2010,190,NA,NA,NA,"low","soil"
"556",2010,191,NA,NA,NA,"low","soil"
"557",2010,192,NA,NA,NA,"low","soil"
"558",2010,193,NA,NA,NA,"low","soil"
"559",2010,194,NA,NA,NA,"low","soil"
"560",2010,195,NA,NA,NA,"low","soil"
"561",2010,196,NA,NA,NA,"low","soil"
"562",2010,197,NA,NA,NA,"low","soil"
"563",2010,198,NA,NA,NA,"low","soil"
"564",2010,199,NA,NA,NA,"low","soil"
"565",2010,200,NA,NA,NA,"low","soil"
"566",2010,201,NA,NA,NA,"low","soil"
"567",2010,202,NA,NA,NA,"low","soil"
"568",2010,203,NA,NA,NA,"low","soil"
"569",2010,204,NA,NA,NA,"low","soil"
"570",2010,205,NA,NA,NA,"low","soil"
"571",2010,206,NA,NA,NA,"low","soil"
"572",2010,207,NA,NA,NA,"low","soil"
"573",2010,208,NA,NA,NA,"low","soil"
"574",2010,209,NA,NA,NA,"low","soil"
"575",2010,210,NA,NA,NA,"low","soil"
"576",2010,211,NA,NA,NA,"low","soil"
"577",2010,212,NA,NA,NA,"low","soil"
"578",2010,213,NA,NA,NA,"low","soil"
"579",2010,214,NA,NA,NA,"low","soil"
"580",2010,215,NA,NA,NA,"low","soil"
"581",2010,216,NA,NA,NA,"low","soil"
